30.20742,1.803331
50.15089,3.095518
114.9211,3.949215
53.17517,3.291753
26.52308,4.865164
26.63228,2.361673
38.33756,2.134127
39.68267,5.070767
39.02517,5.619761
45.3706,5.294133
40.22929,5.995546
64.92497,4.069293
42.07847,5.785377
39.78859,5.980514
38.92477,5.764348
38.24704,5.766244
40.00862,7.392787
47.41499,6.72399
39.79924,4.988122
37.33433,6.234002
65.20271,6.049345
33.27702,4.467307
59.83003,9.417531
41.42506,5.730929
38.17987,9.628979
77.02627,9.978712
48.33944,9.409682
34.66747,7.296585
44.28002,10.16866
41.67796,7.705225
37.54887,8.477909
37.61084,6.531529
36.0727,6.95513
37.25339,6.745399
48.4441,9.407757
43.99507,6.662556
43.28775,7.383457
46.3768,9.27331
37.00305,7.828003
40.12288,8.231459
35.61944,4.094553
43.27172,9.714999
37.18309,6.981277
54.26194,9.430088
38.03579,6.38199
64.31911,9.976315
56.02006,9.889563
45.57175,7.186481
37.75978,8.703749
44.24843,8.539282
48.59446,8.079395
43.01936,9.043936
41.17738,6.934939
45.73546,8.99939
40.0879,10.31769
53.7729,10.14452
53.67895,10.66477
58.88562,10.21083
52.32224,8.769905
63.41419,6.660362
118.4985,11.4616
40.78258,5.660896
47.08032,8.523929
40.82787,8.934332
56.08646,8.890351
42.70314,8.776626
45.50974,8.766148
42.52208,7.050297
44.04079,10.60516
89.23418,10.51235
44.20172,9.242206
39.28728,8.590905
36.43168,7.99148
44.60308,8.763166
48.40121,8.139422
42.82159,10.12016
38.53803,7.316959
46.4157,9.005543
42.96041,10.32244
41.87196,10.33586
44.83142,11.28088
40.76834,11.52462
36.25613,6.950973
49.22593,6.980472
49.10917,8.352933
45.30067,10.36533
43.31978,9.578007
42.04462,9.009365
48.40443,8.895907
41.96187,5.460565
52.44484,10.89943
72.09555,9.338757
43.20142,11.23509
39.90055,8.960016
37.21243,8.287564
