24.05577,3.564177
38.17138,3.317828
33.53288,3.145802
25.60951,4.442063
29.74529,4.656061
26.57484,3.293467
35.63443,4.814724
58.15482,3.356696
38.34823,2.910282
49.93645,4.376069
32.2876,1.739544
39.23361,1.136045
36.24482,4.697372
53.16981,4.094223
28.25872,3.499968
43.80986,4.126717
38.2261,1.466717
48.23113,4.372785
30.36717,4.145686
30.37223,4.008045
34.44994,3.98517
45.50959,3.967034
42.58446,5.970594
50.42763,6.193346
69.28868,4.809296
45.22969,4.346027
58.74407,8.889631
38.44851,5.847972
31.04172,7.353138
41.99604,6.902034
50.31425,10.64738
53.62047,10.56472
61.97668,13.99081
41.06053,10.17963
48.61889,15.34155
78.67453,16.73385
56.32404,15.26159
71.50864,16.90499
78.10143,17.52766
58.20491,18.55013
54.05251,19.00793
56.0622,18.10393
63.79517,19.17151
71.01707,16.7899
65.57272,15.73853
50.27002,16.87334
66.16547,15.9192
56.28223,19.55423
43.5314,16.24142
53.65939,17.31987
46.32572,15.35671
43.88286,16.33065
56.21581,17.8496
51.24602,17.144
54.72933,16.44818
43.30389,17.97573
53.93575,16.5829
46.25202,16.30287
57.46217,21.32691
44.55322,16.48865
61.00628,18.04317
51.04704,16.78622
55.68033,16.67781
51.36689,20.17887
50.56517,15.81913
57.76139,17.99051
59.07472,17.70948
60.11254,15.80758
52.62239,15.03297
60.88578,18.14574
57.67976,19.12984
75.57973,18.44997
54.93858,16.62529
50.93953,17.89295
55.11289,19.00027
48.10608,17.50647
50.53217,15.88237
44.62234,17.0329
51.76741,18.02594
54.95218,17.60034
59.26389,15.95208
45.63602,16.82149
43.88688,18.46738
53.78287,19.59001
52.88865,16.75296
44.78247,17.7117
54.29533,16.5406
56.25534,16.5623
48.05244,16.36515
40.41898,15.22069
70.38395,17.67399
73.85098,15.38911
49.16007,14.94506
56.68583,18.77616
49.37857,18.34153
49.22289,17.84712
44.24552,14.57051
40.73158,15.55395
59.42452,15.09036
59.89528,15.9103
48.05865,11.7642
50.58304,16.23606
45.33757,15.60609
61.237,20.29861
47.84774,16.75388
56.73336,19.09662
54.66637,16.01883
48.57705,17.10916
41.0646,17.22291
43.90812,17.29527
59.3451,17.74599
56.40807,18.10229
47.22015,17.95287
54.51416,17.96629
50.0526,17.50223
50.26049,16.49807
58.108,16.46719
47.11853,15.64294
55.3421,19.559
57.08625,18.51161
71.61214,18.09951
59.91969,19.58652
58.01751,18.61027
55.64781,18.771
55.90923,17.20281
50.65647,17.88638
45.15839,17.06565
49.19418,18.09033
45.95604,17.53828
53.60442,17.53794
59.94769,17.49211
52.79375,16.50666
66.02701,16.43787
56.19493,18.38771
53.4745,17.19883
51.08768,16.19242
64.58202,16.30711
59.2569,17.53564
58.11565,17.81317
61.78158,16.1499
43.57465,13.32441
59.25325,17.56293
58.88605,17.65297
47.16528,19.58337
57.23785,18.49886
47.94674,15.03308
54.76073,17.52142
51.62277,17.38366
84.26677,19.55403
48.13105,17.67293
51.36725,16.98745
50.43339,18.09443
52.17789,16.83114
45.69225,17.62312
45.58349,13.4664
45.60233,17.01826
54.80471,15.13198
48.66612,16.66601
51.83115,16.68386
177.9558,18.79971
55.47675,17.58216
51.99261,16.93391
53.06066,17.38043
51.16276,15.67274
50.63549,17.48071
38.75196,15.97825
42.46588,16.77052
56.36405,17.82872
39.72698,14.27614
53.09189,17.41543
74.02442,15.46134
54.73014,15.38113
49.7581,15.5728
85.47127,16.60883
56.56535,15.32366
62.48036,15.44796
75.17278,17.11253
64.36336,19.03384
48.32848,17.87959
49.91783,17.21017
52.42954,20.65855
68.6769,17.51957
49.67476,18.01266
53.01221,19.29563
52.58357,20.36311
61.68462,17.40767
58.95818,20.47963
87.74447,19.6597
48.26932,18.92063
51.55782,19.12926
55.50596,21.03214
52.91068,18.44936
49.29712,17.95002
48.68623,17.39843
64.74123,19.47154
52.94364,18.30807
58.06833,19.92061
54.4399,17.81239
63.97675,16.49081
52.02703,19.12002
61.69617,21.02876
64.24337,19.51521
60.5999,18.49441
42.85404,18.06599
58.54557,19.46965
50.36754,19.90938
51.35229,18.19476
49.97689,19.28929
53.12011,20.69078
63.21939,20.78341
59.40601,17.39081
57.93562,20.81202
46.21162,19.82434
48.28117,19.43026
66.79437,19.87812
46.15841,18.44725
