34.4484,4.104493
32.72203,5.101368
26.1924,1.669429
58.82849,3.905052
37.18831,4.115068
30.87818,2.964344
26.4565,3.03571
33.12653,3.847164
65.95394,5.234611
35.6282,6.725391
65.33681,8.329412
74.14303,12.45249
63.21937,23.5929
68.50179,30.63659
60.16351,30.52886
60.91268,29.37835
61.46818,30.28525
63.52271,31.54071
71.05099,32.20477
65.37227,33.30921
63.19954,33.20778
68.58005,34.12017
90.14478,31.85105
59.99194,31.11016
72.71671,33.24839
67.6236,32.27467
58.97923,31.93481
63.39884,32.68439
62.14743,34.00985
61.5155,34.37118
67.52322,34.479
79.72664,34.89714
68.96225,32.77377
65.23737,32.45643
71.56962,34.08923
61.92594,32.59888
72.39319,33.79884
66.09872,34.82968
56.86762,32.42442
72.90022,34.26262
71.40399,32.53082
60.20922,32.2475
58.54692,33.81317
74.14629,33.37231
72.80572,33.79786
62.58671,34.34402
74.88535,35.16438
65.689,33.86763
77.28024,33.44535
57.59675,35.66105
67.83478,33.02187
60.07171,32.4124
86.7653,33.41136
64.75426,31.99466
68.65679,32.16162
63.22747,33.93921
74.08083,33.72463
67.09695,33.78904
66.37097,32.87389
80.25389,33.15326
69.24683,34.80432
59.23371,33.78983
206.078,36.90849
65.70248,34.34557
65.45135,34.30946
63.31908,33.25562
62.84726,32.54961
72.07987,33.09097
59.31184,34.73866
67.13783,34.94667
64.89133,32.50418
78.14826,32.44156
83.56572,32.63489
68.14321,33.99334
64.72838,32.63523
71.20714,32.87042
64.54298,33.20809
72.95076,33.7057
74.20873,34.47995
59.17865,32.00625
71.44944,35.32993
73.0675,33.24123
90.41059,34.73595
63.37081,33.84741
58.97982,33.55051
63.09214,33.18116
75.81366,34.07202
67.27209,34.82339
72.12252,33.99957
59.19247,32.95104
59.89965,33.01379
68.37473,32.26477
66.30608,33.31286
58.10192,32.97844
70.44659,33.42284
65.29478,34.90474
54.03217,26.07675
69.83578,32.20598
75.00924,33.29972
65.00299,34.54626
68.89719,31.93258
56.517,32.90528
57.43148,34.80985
68.52613,33.04589
71.16914,33.82375
61.77291,33.09673
60.65156,32.49638
67.68453,33.60605
54.00303,32.6642
60.45655,33.75338
74.04169,34.6431
67.34665,33.91511
66.294,33.33513
61.09066,34.46278
65.96107,33.7627
64.39233,34.38043
78.75916,34.0988
69.92448,32.58506
61.6846,32.36681
65.30272,32.37936
61.51633,34.66969
68.92357,33.191
68.19601,32.79769
65.05229,32.86674
70.12685,32.16121
79.65833,34.34633
75.92123,33.21986
64.23739,33.69018
58.42933,34.24673
65.84084,30.13098
60.38152,33.90793
58.45324,33.35158
84.82762,34.15357
58.69558,31.92596
66.20211,34.18198
63.34237,33.40998
65.16615,32.25569
66.81133,32.27717
59.20508,32.43449
71.36594,33.76799
58.07175,33.29561
59.9959,35.02761
62.14369,31.40028
67.64217,32.62236
58.45546,33.80683
61.32404,32.87087
69.93287,34.38146
66.19125,35.13978
56.74166,32.44259
68.18962,33.32513
60.10461,33.82073
59.06081,33.02132
60.10143,33.70528
114.1781,34.25566
58.00666,30.01819
61.4225,32.11877
65.95991,32.9616
66.81246,33.92316
54.97665,31.89822
57.86653,32.9517
75.94968,34.5099
61.85772,33.46642
71.52761,34.00503
67.76024,31.89628
60.3302,32.55795
77.11361,32.09729
64.21178,31.69354
63.33932,34.42544
70.49142,32.92889
95.19569,34.56889
60.25754,33.36537
54.48756,31.49576
61.47297,33.95709
71.06387,32.1856
62.39101,34.02828
70.28572,31.81737
64.94038,33.15117
60.25677,32.90275
71.69711,33.14162
65.70832,33.40962
59.31608,32.7447
56.89049,32.74762
56.0499,33.83107
68.33637,33.87854
61.20321,34.60391
66.05962,34.00141
60.34579,32.47525
69.22108,33.29465
55.27245,32.98446
59.61431,33.88657
77.99039,31.98343
74.22453,32.30695
64.68515,34.30622
75.38655,33.70662
71.38363,33.75565
65.19211,34.02726
69.01171,34.47618
86.35496,34.31495
68.53957,34.45432
66.97658,34.2215
64.97653,35.00036
91.7613,34.15736
61.86411,34.82896
61.80548,32.11919
57.94205,32.23318
72.66817,34.04053
67.30958,33.11298
57.13855,33.66247
54.24815,31.29143
62.5342,32.74477
62.65173,33.9564
64.98969,33.25349
64.63371,33.22701
66.10261,32.37008
67.00866,34.08899
61.8031,33.28494
59.61665,34.56638
60.87164,32.85432
62.30159,32.21195
69.25241,34.35484
60.40549,34.21621
81.11021,32.87195
61.5034,33.72066
63.36249,32.34678
74.61601,33.9676
60.11987,33.91336
62.80176,34.20564
64.78732,34.45714
75.71943,33.78315
57.83473,33.98685
58.90066,32.64753
67.24944,33.49214
66.37811,32.38486
72.72607,33.7561
77.79096,33.80598
63.07525,34.20161
56.36808,33.0799
59.02834,33.32407
64.08855,33.89693
73.40379,33.13564
65.00334,34.72737
